Sample	Uniq_SampleID	Date of Collection	Avg Cov	Pangolin	GISAID_ID
ME-HETL-J1740	ME-HETL-J1740	2/17/21	767	B.1.526	EPI_ISL_1163607
ME-HETL-J1741	ME-HETL-J1741	2/17/21	5421	B.1.517	EPI_ISL_1163608
ME-HETL-J1742	ME-HETL-J1742	1/11/21	4637	B.1.409	EPI_ISL_1163556
ME-HETL-J1743	ME-HETL-J1743	1/11/21	3662	B.1.409	EPI_ISL_1163557
ME-HETL-J1744	ME-HETL-J1744	1/11/21	5049	B.1.409	EPI_ISL_1163558
ME-HETL-J1745	ME-HETL-J1745	1/11/21	4716	B.1.409	EPI_ISL_1163559
ME-HETL-J1746	ME-HETL-J1746	1/11/21	4430	B.1.409	EPI_ISL_1163560
ME-HETL-J1747	ME-HETL-J1747	1/5/21	5968	B.1.2	EPI_ISL_1163551
ME-HETL-J1748	ME-HETL-J1748	1/5/21	5997	B.1.2	EPI_ISL_1163552
ME-HETL-J1749	ME-HETL-J1749	1/19/21	8378	B.1.466.1	EPI_ISL_1163561
ME-HETL-J1750	ME-HETL-J1750	1/19/21	7112	B.1.2	EPI_ISL_1163562
ME-HETL-J1751	ME-HETL-J1751	1/19/21	7731	B.1.526	EPI_ISL_1163563
ME-HETL-J1752	ME-HETL-J1752	1/19/21	6878	B.1.298	EPI_ISL_1163564
ME-HETL-J1753	ME-HETL-J1753	1/19/21	9387	B.1.526	EPI_ISL_1163565
ME-HETL-J1754	ME-HETL-J1754	1/19/21	9564	B.1.2	EPI_ISL_1163566
ME-HETL-J1755	ME-HETL-J1755	1/19/21	6338	B.1.2	EPI_ISL_1163567
ME-HETL-J1757	ME-HETL-J1757	2/22/21	3603	B.1.2	EPI_ISL_1163623
ME-HETL-J1760	ME-HETL-J1760	2/22/21	8922	B.1.351	EPI_ISL_1163624
ME-HETL-J1762	ME-HETL-J1762	2/23/21	9828	B.1.603	EPI_ISL_1163625
ME-HETL-J1763	ME-HETL-J1763	2/23/21	1713	B.1.2	EPI_ISL_1163626
ME-HETL-J1764	ME-HETL-J1764	2/23/21	8398	B.1.1.486	EPI_ISL_1163627
ME-HETL-J1765	ME-HETL-J1765	2/23/21	7442	B.1.240	EPI_ISL_1163628
ME-HETL-J1766	ME-HETL-J1766	2/23/21	5379	B.1.2	EPI_ISL_1163629
ME-HETL-J1767	ME-HETL-J1767	2/23/21	5653	B.1.623	EPI_ISL_1163630
ME-HETL-J1768	ME-HETL-J1768	2/23/21	3729	B.1.429	EPI_ISL_1163631
ME-HETL-J1769	ME-HETL-J1769	2/23/21	9162	B.1.517	EPI_ISL_1163632
ME-HETL-J1770	ME-HETL-J1770	2/24/21	9252	B.1.526	EPI_ISL_1163637
ME-HETL-J1772	ME-HETL-J1772	2/24/21	7441	B.1.427	EPI_ISL_1163638
ME-HETL-J1773	ME-HETL-J1773	2/24/21	9189	B.1.240	EPI_ISL_1163639
ME-HETL-J1774	ME-HETL-J1774	2/24/21	8174	B.1.240	EPI_ISL_1163640
ME-HETL-J1775	ME-HETL-J1775	2/24/21	3267	B.1.2	EPI_ISL_3298773
ME-HETL-J1776	ME-HETL-J1776	2/24/21	3221	B.1.623	#N/A
ME-HETL-J1777	ME-HETL-J1777	2/24/21	8667	B.1.2	EPI_ISL_1163641
ME-HETL-J1778	ME-HETL-J1778	2/25/21	7686	B.1.2	EPI_ISL_1163643
ME-HETL-J1779	ME-HETL-J1779	2/25/21	2124	B.1.2	EPI_ISL_1163644
ME-HETL-J1782	ME-HETL-J1782	2/26/21	3888	B.1.517	EPI_ISL_1163651
ME-HETL-J1783	ME-HETL-J1783	2/26/21	8648	B.1.1.7	EPI_ISL_1163652
ME-HETL-J1784	ME-HETL-J1784	2/26/21	869	P.2	EPI_ISL_1163653
ME-HETL-J1785	ME-HETL-J1785	2/26/21	10001	P.2	EPI_ISL_1163654
ME-HETL-J1786	ME-HETL-J1786	2/26/21	8259	B.1.2	EPI_ISL_1163655
ME-HETL-J1789	ME-HETL-J1789	2/26/21	8039	B.1.2	EPI_ISL_1163656
ME-HETL-J1790	ME-HETL-J1790	2/26/21	3766	B.1.2	EPI_ISL_1163657
ME-HETL-J1791	ME-HETL-J1791	2/26/21	10357	B.1.2	EPI_ISL_1163658
ME-HETL-J1792	ME-HETL-J1792	2/26/21	9178	B.1.2	EPI_ISL_1163659
ME-HETL-J1793	ME-HETL-J1793	2/21/21	2462	B.1.240	EPI_ISL_1163622
ME-HETL-J1794	ME-HETL-J1794	2/20/21	1771	B.1.2	EPI_ISL_1163620
ME-HETL-J1795	ME-HETL-J1795	2/20/21	10921	B.1.517	EPI_ISL_1163621
ME-HETL-J1796	ME-HETL-J1796	DateMissing	8471		#N/A
ME-HETL-J1798	ME-HETL-J1798	2/26/21	6688		EPI_ISL_3425334
ME-HETL-J1799	ME-HETL-J1799	2/26/21	3104		EPI_ISL_3425335
ME-HETL-J1800	ME-HETL-J1800	2/24/21	8673		EPI_ISL_1163642
ME-HETL-J1804	ME-HETL-J1804	2/19/21	3985	B.1.2	EPI_ISL_1163615
ME-HETL-J1805	ME-HETL-J1805	2/16/21	9308	B.1.429	EPI_ISL_1163595
ME-HETL-J1808	ME-HETL-J1808	DateMissing	1833		#N/A
ME-HETL-J1812	ME-HETL-J1812	2/26/21	5194	B.1.2	EPI_ISL_1163660
ME-HETL-J1813	ME-HETL-J1813	2/26/21	5254	B.1.429	EPI_ISL_1163661
ME-HETL-J1817	ME-HETL-J1817	2/19/21	7845	B.1.526	EPI_ISL_1163616
ME-HETL-J1819	ME-HETL-J1819	2/19/21	5232	B.1	EPI_ISL_1163617
ME-HETL-J1821	ME-HETL-J1821	2/19/21	7732	B.1	EPI_ISL_1163618
ME-HETL-J1822	ME-HETL-J1822	2/19/21	7346	B.1.240	EPI_ISL_1163619
ME-HETL-J1824	ME-HETL-J1824	2/23/21	5736	P.2	EPI_ISL_1163633
ME-HETL-J1825	ME-HETL-J1825	2/23/21	7835	P.2	EPI_ISL_1163634
ME-HETL-J1826	ME-HETL-J1826	2/23/21	9512	P.2	EPI_ISL_1163635
ME-HETL-J1827	ME-HETL-J1827	2/23/21	7827	B.1.240	EPI_ISL_1163636
ME-HETL-J1828	ME-HETL-J1828	2/27/21	6493	B.1.517	EPI_ISL_1163662
ME-HETL-J1830	ME-HETL-J1830	2/27/21	454	B.1.2	EPI_ISL_1163663
ME-HETL-J1833	ME-HETL-J1833	2/25/21	5969	B.1.2	EPI_ISL_1163645
ME-HETL-J1834	ME-HETL-J1834	2/25/21	9151	B.1.637	EPI_ISL_1163646
ME-HETL-J1836	ME-HETL-J1836	2/25/21	2496	B.1.2	EPI_ISL_1163647
ME-HETL-J1837	ME-HETL-J1837	2/25/21	6217	B.1.2	EPI_ISL_1163648
ME-HETL-J1838	ME-HETL-J1838	2/25/21	3394	B.1.2	EPI_ISL_1163649
ME-HETL-J1839	ME-HETL-J1839	2/25/21	7958	A.23.1	EPI_ISL_1163650
ME-HETL-J1840	ME-HETL-J1840	11/28/20	8321	B.1.517	EPI_ISL_3298772
ME-HETL-J1841	ME-HETL-J1841	12/8/20	7824	B.1.2	EPI_ISL_1163535
ME-HETL-J1843	ME-HETL-J1843	12/8/20	8707	B.1.2	EPI_ISL_1163536
ME-HETL-J1844	ME-HETL-J1844	12/8/20	7885	B.1.2	EPI_ISL_1163537
ME-HETL-J1845	ME-HETL-J1845	12/8/20	7651	B.1.2	EPI_ISL_1163538
ME-HETL-J1849	ME-HETL-J1849	12/7/20	8487	B.1.2	EPI_ISL_1163533
ME-HETL-J1850	ME-HETL-J1850	12/7/20	8381	B.1.517	EPI_ISL_1163534
ME-HETL-J1851	ME-HETL-J1851	3/2/21	5119	B.1.565	EPI_ISL_1372598
ME-HETL-J1852	ME-HETL-J1852	3/1/21	10327	B.1.1.7	EPI_ISL_1372623
ME-HETL-J1853	ME-HETL-J1853	3/2/21	818	B.1.596	EPI_ISL_1372641
ME-HETL-J1854	ME-HETL-J1854	3/2/21	353	B.1.429	#N/A
ME-HETL-J1856	ME-HETL-J1856	3/3/21	6966	B.1.2	EPI_ISL_1372787
ME-HETL-J1859	ME-HETL-J1859	3/2/21	10418	B.1.429	EPI_ISL_1372768
ME-HETL-J1860	ME-HETL-J1860	3/2/21	5125	B.1.2	EPI_ISL_1372630
ME-HETL-J1861	ME-HETL-J1861	3/2/21	6830	B.1.2	EPI_ISL_1372769
ME-HETL-J1862	ME-HETL-J1862	3/2/21	3894	B.1.2	EPI_ISL_1372770
ME-HETL-J1863	ME-HETL-J1863	3/3/21	5329	B.1.517	EPI_ISL_1372788
ME-HETL-J1864	ME-HETL-J1864	3/3/21	2095	B.1.2	EPI_ISL_1372614
ME-HETL-J1867	ME-HETL-J1867	3/3/21	11137	B.1.2	EPI_ISL_1372789
ME-HETL-J1868	ME-HETL-J1868	3/3/21	11601	B.1.2	EPI_ISL_1372790
ME-HETL-J1869	ME-HETL-J1869	3/3/21	597	A.2.5	#N/A
ME-HETL-J1870	ME-HETL-J1870	3/4/21	1289	B.1.2	EPI_ISL_1372599
ME-HETL-J1871	ME-HETL-J1871	3/4/21	3675	B.1.2	EPI_ISL_1372802
ME-HETL-J1873	ME-HETL-J1873	3/4/21	7961	B.1.596	EPI_ISL_1372803
ME-HETL-J1875	ME-HETL-J1875	3/5/21	9978	B.1.1.519	EPI_ISL_1372821
ME-HETL-J1876	ME-HETL-J1876	3/5/21	9489	B.1.2	EPI_ISL_1372822
ME-HETL-J1879	ME-HETL-J1879	3/6/21	3571	B.1.637	EPI_ISL_1372668
ME-HETL-J1880	ME-HETL-J1880	3/6/21	7954	B.1.2	EPI_ISL_1372833
ME-HETL-J1881	ME-HETL-J1881	2/28/21	1737	B.1.2	EPI_ISL_1372603
ME-HETL-J1882	ME-HETL-J1882	2/28/21	9527	B.1.623	#N/A
ME-HETL-J1883	ME-HETL-J1883	3/1/21	7814	B.1.526	EPI_ISL_1372674
ME-HETL-J1885	ME-HETL-J1885	3/2/21	9652	B.1.2	EPI_ISL_1372771
ME-HETL-J1887	ME-HETL-J1887	3/1/21	361	B.1.2	EPI_ISL_1372585
ME-HETL-J1888	ME-HETL-J1888	DateMissing	4660		#N/A
ME-HETL-J1889	ME-HETL-J1889	3/1/21	1640	B.1.637	EPI_ISL_1372604
ME-HETL-J1890	ME-HETL-J1890	3/1/21	4682	B.1.637	EPI_ISL_1372659
ME-HETL-J1892	ME-HETL-J1892	3/1/21	8530	P.2	EPI_ISL_1372747
ME-HETL-J1893	ME-HETL-J1893	3/1/21	6296	B.1.526	EPI_ISL_1372675
ME-HETL-J1894	ME-HETL-J1894	3/1/21	303	B.1.2	EPI_ISL_1372644
ME-HETL-J1895	ME-HETL-J1895	3/1/21	5104	B.1.526	EPI_ISL_1372676
ME-HETL-J1897	ME-HETL-J1897	2/19/21	3378	B.1.311	EPI_ISL_1372618
ME-HETL-J1898	ME-HETL-J1898	2/21/21	6542	B.1.2	EPI_ISL_1372696
ME-HETL-J1899	ME-HETL-J1899	2/21/21	10889	B.1.596	EPI_ISL_1372697
ME-HETL-J1900	ME-HETL-J1900	2/21/21	9617	B.1.1.486	EPI_ISL_1372698
ME-HETL-J1901	ME-HETL-J1901	2/21/21	6371	B.1.2	EPI_ISL_1372627
ME-HETL-J1902	ME-HETL-J1902	2/21/21	7179	B.1.2	EPI_ISL_1372699
ME-HETL-J1903	ME-HETL-J1903	2/21/21	631	B.1.2	EPI_ISL_1372584
ME-HETL-J1904	ME-HETL-J1904	2/21/21	479	B.1.2	EPI_ISL_1372588
ME-HETL-J1905	ME-HETL-J1905	2/22/21	8322	B.1.240	EPI_ISL_1372700
ME-HETL-J1906	ME-HETL-J1906	2/22/21	4773	B.1.2	EPI_ISL_1372701
ME-HETL-J1907	ME-HETL-J1907	2/22/21	8932	B.1.565	EPI_ISL_1372617
ME-HETL-J1908	ME-HETL-J1908	2/22/21	8468	P.2	EPI_ISL_1372702
ME-HETL-J1909	ME-HETL-J1909	2/22/21	7309	B.1.429	EPI_ISL_1372703
ME-HETL-J1910	ME-HETL-J1910	2/22/21	7480	B.1.240	EPI_ISL_1372704
ME-HETL-J1911	ME-HETL-J1911	2/22/21	6844	B.1.429	EPI_ISL_1372705
ME-HETL-J1912	ME-HETL-J1912	2/22/21	7731	B.1.240	EPI_ISL_1372706
ME-HETL-J1914	ME-HETL-J1914	2/23/21	6780	B.1.429	EPI_ISL_1372707
ME-HETL-J1915	ME-HETL-J1915	2/23/21	4279	P.2	EPI_ISL_1372628
ME-HETL-J1916	ME-HETL-J1916	2/23/21	3577	B.1.2	EPI_ISL_1372708
ME-HETL-J1917	ME-HETL-J1917	2/23/21	6995	B.1.429	EPI_ISL_1372709
ME-HETL-J1918	ME-HETL-J1918	2/23/21	295	P.2	EPI_ISL_1372634
ME-HETL-J1919	ME-HETL-J1919	2/24/21	7571	B.1.240	EPI_ISL_1372710
ME-HETL-J1920	ME-HETL-J1920	2/24/21	5883	P.2	EPI_ISL_1372711
ME-HETL-J1921	ME-HETL-J1921	2/24/21	8242	P.2	EPI_ISL_1372712
ME-HETL-J1922	ME-HETL-J1922	2/24/21	7340	P.2	EPI_ISL_1372713
ME-HETL-J1923	ME-HETL-J1923	2/24/21	8184	B.1.565	EPI_ISL_1372615
ME-HETL-J1924	ME-HETL-J1924	2/24/21	7522	B.1.565	EPI_ISL_1372616
ME-HETL-J1925	ME-HETL-J1925	2/24/21	762	B.1.565	EPI_ISL_1372590
ME-HETL-J1926	ME-HETL-J1926	2/24/21	2485	P.2	EPI_ISL_1372613
ME-HETL-J1927	ME-HETL-J1927	2/25/21	6921	P.2	EPI_ISL_1372715
ME-HETL-J1928	ME-HETL-J1928	2/25/21	8734	P.2	EPI_ISL_1372716
ME-HETL-J1929	ME-HETL-J1929	2/25/21	7145	P.2	EPI_ISL_1372717
ME-HETL-J1930	ME-HETL-J1930	2/25/21	6336	P.2	EPI_ISL_1372718
ME-HETL-J1931	ME-HETL-J1931	2/26/21	1828	B.1.429	EPI_ISL_1372629
ME-HETL-J1932	ME-HETL-J1932	2/26/21	3474	B.1.240	EPI_ISL_1372728
ME-HETL-J1933	ME-HETL-J1933	2/26/21	4563	P.2	EPI_ISL_1372729
ME-HETL-J1934	ME-HETL-J1934	2/25/21	5075	B.1.1.486	EPI_ISL_1372719
ME-HETL-J1935	ME-HETL-J1935	2/25/21	8199	B.1.1.486	EPI_ISL_1372720
ME-HETL-J1936	ME-HETL-J1936	2/26/21	7493	B.1.429	EPI_ISL_1372730
ME-HETL-J1937	ME-HETL-J1937	2/26/21	5550	P.2	EPI_ISL_1372731
ME-HETL-J1938	ME-HETL-J1938	2/26/21	6148	P.2	EPI_ISL_1372732
ME-HETL-J1939	ME-HETL-J1939	2/26/21	8686	P.2	EPI_ISL_1372733
ME-HETL-J1940	ME-HETL-J1940	2/26/21	7212	P.2	EPI_ISL_1372734
ME-HETL-J1941	ME-HETL-J1941	2/25/21	8628	P.2	EPI_ISL_1372721
ME-HETL-J1942	ME-HETL-J1942	2/26/21	1411	B.1.517	EPI_ISL_1372602
ME-HETL-J1943	ME-HETL-J1943	2/26/21	7606	B.1.2	EPI_ISL_1372735
ME-HETL-J1947	ME-HETL-J1947	2/25/21	3804	P.2	EPI_ISL_1372722
ME-HETL-J1948	ME-HETL-J1948	2/25/21	4465	B.1.517	EPI_ISL_3298774
ME-HETL-J1949	ME-HETL-J1949	2/25/21	4320	B.1.517	EPI_ISL_1372723
ME-HETL-J1950	ME-HETL-J1950	2/25/21	2313	B.1.240	EPI_ISL_1372724
ME-HETL-J1951	ME-HETL-J1951	2/25/21	4286	B.1.2	EPI_ISL_1372725
ME-HETL-J1952	ME-HETL-J1952	2/25/21	3269	B.1.517	EPI_ISL_1372726
ME-HETL-J1953	ME-HETL-J1953	2/25/21	3244	B.1.2	EPI_ISL_1372727
ME-HETL-J1955	ME-HETL-J1955	2/25/21	1284	B.1.2	EPI_ISL_1372633
ME-HETL-J1957	ME-HETL-J1957	2/25/21	1916	B.1.517	EPI_ISL_3299006
ME-HETL-J1960	ME-HETL-J1960	2/28/21	2737	B.1.517	EPI_ISL_1372740
ME-HETL-J1961	ME-HETL-J1961	2/28/21	2439	B.1.2	EPI_ISL_1372741
ME-HETL-J1962	ME-HETL-J1962	2/28/21	2718	B.1.2	EPI_ISL_1372742
ME-HETL-J1963	ME-HETL-J1963	3/1/21	3270	B.1.517	EPI_ISL_1372748
ME-HETL-J1964	ME-HETL-J1964	3/1/21	3958	P.2	EPI_ISL_1372749
ME-HETL-J1965	ME-HETL-J1965	3/1/21	5163	B.1.637	EPI_ISL_1372660
ME-HETL-J1966	ME-HETL-J1966	3/1/21	3135	B.1.429	EPI_ISL_1372750
ME-HETL-J1968	ME-HETL-J1968	3/1/21	3446	B.1.637	EPI_ISL_1372661
ME-HETL-J1969	ME-HETL-J1969	3/1/21	402	B.1.2	EPI_ISL_1372643
ME-HETL-J1970	ME-HETL-J1970	3/1/21	3686	B.1.429	EPI_ISL_1372751
ME-HETL-J1971	ME-HETL-J1971	3/1/21	5114	B.1.429	EPI_ISL_1372752
ME-HETL-J1972	ME-HETL-J1972	3/1/21	3180	B.1.517	EPI_ISL_1372753
ME-HETL-J1973	ME-HETL-J1973	3/1/21	3258	P.2	EPI_ISL_1372754
ME-HETL-J1974	ME-HETL-J1974	3/1/21	3681	P.2	EPI_ISL_1372755
ME-HETL-J1975	ME-HETL-J1975	3/1/21	3619	B.1.2	EPI_ISL_1372756
ME-HETL-J1976	ME-HETL-J1976	3/2/21	3574	B.1.517	EPI_ISL_1372772
ME-HETL-J1978	ME-HETL-J1978	3/2/21	3653	B.1.637	EPI_ISL_1372662
ME-HETL-J1979	ME-HETL-J1979	3/2/21	4026	B.1.2	EPI_ISL_1372773
ME-HETL-J1980	ME-HETL-J1980	3/2/21	3364	B.1.351	EPI_ISL_1372657
ME-HETL-J1981	ME-HETL-J1981	3/2/21	1628	B.1.2	EPI_ISL_1372601
ME-HETL-J1983	ME-HETL-J1983	3/2/21	3596	B.1.2	EPI_ISL_1372651
ME-HETL-J1984	ME-HETL-J1984	3/2/21	3416	B.1.2	EPI_ISL_1372774
ME-HETL-J1985	ME-HETL-J1985	3/2/21	1889	B.1.1.519	EPI_ISL_1372775
ME-HETL-J1987	ME-HETL-J1987	3/2/21	3271	B.1.2	EPI_ISL_1372776
ME-HETL-J1988	ME-HETL-J1988	3/2/21	3432	B.1.2	EPI_ISL_1372673
ME-HETL-J1989	ME-HETL-J1989	3/2/21	1967	B.1.2	EPI_ISL_1372605
ME-HETL-J1990	ME-HETL-J1990	3/2/21	1463	B.1.2	EPI_ISL_1372592
ME-HETL-J1991	ME-HETL-J1991	3/2/21	4210	P.1	EPI_ISL_1372646
ME-HETL-J1993	ME-HETL-J1993	3/2/21	3210	B.1.429	EPI_ISL_1372777
ME-HETL-J1996	ME-HETL-J1996	3/3/21	4260	B.1.1.7	EPI_ISL_1372620
ME-HETL-J1997	ME-HETL-J1997	3/3/21	4550	B.1.2	EPI_ISL_1372791
ME-HETL-J1998	ME-HETL-J1998	3/3/21	3676	B.1.2	EPI_ISL_1372792
ME-HETL-J1999	ME-HETL-J1999	3/4/21	4004	B.1.2	EPI_ISL_1372804
ME-HETL-J2000	ME-HETL-J2000	3/4/21	3702	B.1.240	EPI_ISL_1372805
ME-HETL-J2001	ME-HETL-J2001	3/4/21	3961	B.1.1.7	EPI_ISL_1372619
ME-HETL-J2002	ME-HETL-J2002	3/4/21	3925	B.1.517	EPI_ISL_1372806
ME-HETL-J2003	ME-HETL-J2003	3/4/21	4468	B.1.596	EPI_ISL_1372807
ME-HETL-J2004	ME-HETL-J2004	3/4/21	443	B.1.1.486	#N/A
ME-HETL-J2005	ME-HETL-J2005	3/4/21	4770	B.1.517	EPI_ISL_1372808
ME-HETL-J2006	ME-HETL-J2006	2/17/21	4849	B.1.2	EPI_ISL_1372695
ME-HETL-J2007	ME-HETL-J2007	2/24/21	2553	B.1.2	EPI_ISL_1372714
ME-HETL-J2008	ME-HETL-J2008	2/25/21	3922	B.1.603	EPI_ISL_1372648
ME-HETL-J2010	ME-HETL-J2010	2/26/21	4693	B.1.2	EPI_ISL_1372736
ME-HETL-J2011	ME-HETL-J2011	2/27/21	4994	B.1.2	EPI_ISL_1372737
ME-HETL-J2012	ME-HETL-J2012	2/28/21	1438	B.1.517	EPI_ISL_1372591
ME-HETL-J2013	ME-HETL-J2013	2/28/21	2629	B.1.2	EPI_ISL_1372743
ME-HETL-J2014	ME-HETL-J2014	3/1/21	3210	A.23.1	EPI_ISL_1372757
ME-HETL-J2015	ME-HETL-J2015	3/4/21	3175	P.2	EPI_ISL_1372809
ME-HETL-J2016	ME-HETL-J2016	3/4/21	4322	B.1.517	EPI_ISL_1372810
ME-HETL-J2017	ME-HETL-J2017	3/4/21	4421	B.1.517	EPI_ISL_1372811
ME-HETL-J2018	ME-HETL-J2018	2/28/21	908	B.1.517	EPI_ISL_1372609
ME-HETL-J2019	ME-HETL-J2019	2/28/21	5299	B.1.596	EPI_ISL_1372744
ME-HETL-J2020	ME-HETL-J2020	2/28/21	3396	B.1.2	EPI_ISL_1372745
ME-HETL-J2021	ME-HETL-J2021	2/28/21	3162	B.1.2	EPI_ISL_1372746
ME-HETL-J2022	ME-HETL-J2022	3/5/21	1088	P.2	#N/A
ME-HETL-J2023	ME-HETL-J2023	3/5/21	3789	B.1.2	EPI_ISL_1372652
ME-HETL-J2024	ME-HETL-J2024	3/5/21	4375	B.1.2	EPI_ISL_1372653
ME-HETL-J2025	ME-HETL-J2025	3/5/21	1954	B.1.2	EPI_ISL_1372823
ME-HETL-J2026	ME-HETL-J2026	3/4/21	2902	B.1.2	EPI_ISL_1372812
ME-HETL-J2027	ME-HETL-J2027	3/4/21	5115	B.1.2	EPI_ISL_1372813
ME-HETL-J2028	ME-HETL-J2028	3/4/21	4499	B.1.637	EPI_ISL_1372664
ME-HETL-J2029	ME-HETL-J2029	3/4/21	5399	B.1.2	EPI_ISL_1372814
ME-HETL-J2030	ME-HETL-J2030	3/4/21	3637	B.1.2	EPI_ISL_1372815
ME-HETL-J2031	ME-HETL-J2031	12/2/20	4119	B.1.2	EPI_ISL_1372686
ME-HETL-J2032	ME-HETL-J2032	12/2/20	4222	B.1.603	EPI_ISL_1372647
ME-HETL-J2033	ME-HETL-J2033	12/2/20	3860	B.1.361	EPI_ISL_1372687
ME-HETL-J2034	ME-HETL-J2034	12/2/20	2219	B.1.2	EPI_ISL_1372688
ME-HETL-J2035	ME-HETL-J2035	12/2/20	2521	B.1.2	EPI_ISL_1372689
ME-HETL-J2036	ME-HETL-J2036	12/2/20	4552	B.1.2	EPI_ISL_1372690
ME-HETL-J2037	ME-HETL-J2037	12/2/20	2894	B.1.517	EPI_ISL_1372691
ME-HETL-J2038	ME-HETL-J2038	12/2/20	3928	B.1.2	EPI_ISL_1372692
ME-HETL-J2039	ME-HETL-J2039	12/3/20	4565	B.1.2	EPI_ISL_1372693
ME-HETL-J2040	ME-HETL-J2040	12/3/20	3373	B.1.240	EPI_ISL_1372694
ME-HETL-J2041	ME-HETL-J2041	2/27/21	4934	B.1.2	EPI_ISL_1372738
ME-HETL-J2042	ME-HETL-J2042	2/27/21	6164	B.1.1.486	EPI_ISL_1372739
ME-HETL-J2044	ME-HETL-J2044	3/1/21	6237	B.1.517	EPI_ISL_1372758
ME-HETL-J2045	ME-HETL-J2045	3/1/21	1628	P.2	EPI_ISL_1372608
ME-HETL-J2046	ME-HETL-J2046	3/1/21	5879	P.2	EPI_ISL_1372759
ME-HETL-J2047	ME-HETL-J2047	3/1/21	6315	P.2	EPI_ISL_1372760
ME-HETL-J2048	ME-HETL-J2048	3/1/21	6210	B.1.565	EPI_ISL_1372612
ME-HETL-J2049	ME-HETL-J2049	3/1/21	6386	B.1.2	EPI_ISL_1372761
ME-HETL-J2050	ME-HETL-J2050	3/1/21	4127	B.1.240	EPI_ISL_1372762
ME-HETL-J2051	ME-HETL-J2051	3/1/21	5854	B.1.2	EPI_ISL_1372763
ME-HETL-J2053	ME-HETL-J2053	3/1/21	5625	B.1.240	EPI_ISL_1372764
ME-HETL-J2054	ME-HETL-J2054	3/1/21	6764	B.1.240	EPI_ISL_1372765
ME-HETL-J2055	ME-HETL-J2055	3/1/21	6479	B.1.2	EPI_ISL_1372766
ME-HETL-J2056	ME-HETL-J2056	3/1/21	5374	B.1.2	EPI_ISL_1372767
ME-HETL-J2057	ME-HETL-J2057	3/2/21	7188	P.2	EPI_ISL_1372778
ME-HETL-J2058	ME-HETL-J2058	3/2/21	5965	P.2	EPI_ISL_1372779
ME-HETL-J2059	ME-HETL-J2059	3/2/21	1917	P.2	EPI_ISL_1372607
ME-HETL-J2060	ME-HETL-J2060	3/2/21	6161	P.2	EPI_ISL_1372780
ME-HETL-J2061	ME-HETL-J2061	3/2/21	1113	B.1.2	EPI_ISL_1372596
ME-HETL-J2062	ME-HETL-J2062	3/2/21	5672	P.2	EPI_ISL_1372781
ME-HETL-J2063	ME-HETL-J2063	3/2/21	6328	B.1.429	EPI_ISL_1372782
ME-HETL-J2064	ME-HETL-J2064	3/2/21	6081	B.1.240	EPI_ISL_1372783
ME-HETL-J2065	ME-HETL-J2065	3/2/21	6216	B.1.240	EPI_ISL_1372784
ME-HETL-J2066	ME-HETL-J2066	3/2/21	4101	B.1.623	#N/A
ME-HETL-J2067	ME-HETL-J2067	3/2/21	1893	B.1.429	#N/A
ME-HETL-J2068	ME-HETL-J2068	3/2/21	4689	B.1.429	EPI_ISL_1372785
ME-HETL-J2069	ME-HETL-J2069	3/2/21	4195	P.2	EPI_ISL_1372786
ME-HETL-J2070	ME-HETL-J2070	3/2/21	5718	B.1.637	EPI_ISL_1372663
ME-HETL-J2071	ME-HETL-J2071	3/3/21	5536	P.2	EPI_ISL_1372793
ME-HETL-J2072	ME-HETL-J2072	3/3/21	5641	P.2	EPI_ISL_1372794
ME-HETL-J2073	ME-HETL-J2073	3/3/21	4908	P.2	EPI_ISL_1372795
ME-HETL-J2074	ME-HETL-J2074	3/3/21	5843	P.2	EPI_ISL_1372796
ME-HETL-J2075	ME-HETL-J2075	3/3/21	6152	P.2	EPI_ISL_1372797
ME-HETL-J2076	ME-HETL-J2076	3/3/21	6342	B.1.517	EPI_ISL_1372798
ME-HETL-J2077	ME-HETL-J2077	3/3/21	6050	B.1.429	EPI_ISL_1372799
ME-HETL-J2078	ME-HETL-J2078	3/3/21	6644	P.2	EPI_ISL_1372800
ME-HETL-J2079	ME-HETL-J2079	3/3/21	5580	P.2	EPI_ISL_1372801
ME-HETL-J2080	ME-HETL-J2080	3/3/21	1081	B.1.2	EPI_ISL_1372635
ME-HETL-J2081	ME-HETL-J2081	3/3/21	6828	B.1.351	EPI_ISL_1372658
ME-HETL-J2082	ME-HETL-J2082	3/4/21	5653	P.2	EPI_ISL_1372816
ME-HETL-J2083	ME-HETL-J2083	3/4/21	6454	B.1.2	EPI_ISL_1372817
ME-HETL-J2084	ME-HETL-J2084	3/4/21	6182	B.1.240	EPI_ISL_1372818
ME-HETL-J2085	ME-HETL-J2085	3/4/21	5023	B.1.240	EPI_ISL_1372819
ME-HETL-J2086	ME-HETL-J2086	3/4/21	6421	P.2	EPI_ISL_1372820
ME-HETL-J2089	ME-HETL-J2089	3/5/21	6475	B.1.517	EPI_ISL_1372824
ME-HETL-J2090	ME-HETL-J2090	3/5/21	6052	B.1.429	EPI_ISL_1372825
ME-HETL-J2091	ME-HETL-J2091	3/5/21	5877	B.1.2	EPI_ISL_1372826
ME-HETL-J2092	ME-HETL-J2092	3/5/21	5988	B.1.2	EPI_ISL_1372827
